Cod_bank;Name_bank;Name_okato;Name_osb;Cod_osb;Filial;Nas_punkt;Adress;prim;mbk
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0095;Терновка;ул. Юбилейная, 31а;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0096;с. РУСАНОВО;ул. СОВЕТСКАЯ, 7;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0097;с. ЕСИПОВО;ул. МИРА, 1;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0098;с. БРАТКИ;ул. СОВЕТСКАЯ, 1, стр. А;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0102;г. Козловка;ул. СОВЕТСКАЯ, 48;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0103;с. Костино-Отделец;ул. Ленинская, б/н;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0106;с. НАРОДНОЕ;ул. КАРЛА МАРКСА, 17;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0113;Поворино;ул.Советская, 89;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0124;Новопехорск;ул. Дзержинского, 5а;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0125;с. Троицкое;ул. СОВЕТСКАЯ, 12, стр. А;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0129;с. ЯРКИ;ул. ЦЕНТРАЛЬНАЯ, 161, стр. А;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;0132;Поворино;ул. МОСКОВСКАЯ, 8, стр. А;;1
13;Центрально-Черноземный банк;Воронежская область;Борисоглебское ОСБ;193;ОПЕРО;г. Борисоглебск;ул. Свободы, 176;;1
13;Центрально-Черноземный банк;Воронежская область;Бутурлиновское ОСБ;3793;0055;пгт Таловая;ул.Советская, 170;;1
13;Центрально-Черноземный банк;Воронежская область;Бутурлиновское ОСБ;3793;ОПЕРО;г. Бутурлиновка;ул. Ленина, 49;;1
13;Центрально-Черноземный банк;Воронежская область;Калачеевское ОСБ;3836;0003;с. Подгорное;ул. Больничная, 14-а;;1
13;Центрально-Черноземный банк;Воронежская область;Калачеевское ОСБ;3836;0047;с. Воробьевка;ул. Гоголя, 10;;1
13;Центрально-Черноземный банк;Воронежская область;Калачеевское ОСБ;3836;0049;с. Никольское 1-е;пл. Борцов революции, 4;;1
13;Центрально-Черноземный банк;Воронежская область;Калачеевское ОСБ;3836;0067;с. Петропавловка;ул. Победы, 39;;1
13;Центрально-Черноземный банк;Воронежская область;Калачеевское ОСБ;3836;ОПЕРО;г. Калач;ул. 1 Мая, 12;;1
13;Центрально-Черноземный банк;Воронежская область;Лискинское ОСБ;3854;0001;г. Лиски;ул. 40 лет Октября, 21;;1
